lon,lat,count
12601250,2638250,32
12641250,2671250,1
12673250,2630250,1
12689250,2560250,5
12617250,2615250,83
12633250,2585250,1
12614750,2598250,1
12614750,2647250,1
12606750,2578250,1
12670750,2652750,1
12632750,2628750,26
12622250,2589750,1
12622250,2591250,1
12619750,2636750,6
12683750,2566250,3
12691750,2613250,1
12629750,2647750,3
12613750,2657750,15
12597750,2665250,3
12632250,2646750,1
12616250,2634250,33
12600250,2624750,3
12680250,2613250,1
12648250,2647250,3
12592250,2641250,1
12658750,2615750,1
12626750,2559750,1
12634750,2595250,4
12618750,2605750,5
12586750,2625750,1
12608750,2661750,8
12627250,2664750,1
12683250,2587750,2
12635250,2671750,1
12635250,2626250,23
12603250,2622250,20
12603250,2624750,34
12685750,2608750,1
12653750,2598750,1
12637750,2676250,2
12621750,2593750,2
12605750,2629750,71
12696250,2570250,1
12602750,2666750,1
12610750,2644750,176
12626750,2628250,9
12658750,2617250,1
12624250,2690750,1
12613750,2618250,6
12629750,2622750,2
12677750,2615250,1
12621750,2622250,33
12612750,2645750,33
12604750,2647250,3
12655250,2613250,3
12591250,2614250,2
12591250,2568250,2
12615250,2635750,115
12620750,2611250,2
12604750,2628750,64
12588750,2609750,2
12607250,2641750,6
12631250,2633750,12
12668750,2630750,1
12617750,2663750,1
12617750,2633750,70
12644250,2639750,1
12612250,2620250,43
12631750,2617250,2
12650250,2638750,1
12618250,2599250,1
12602250,2672750,1
12586250,2594750,5
12674250,2583250,1
12594250,2622750,2
12594250,2670250,1
12612750,2640750,4
12596750,2612750,4
12596750,2615250,3
12596750,2597750,1
12580750,2705250,3
12643750,2622750,3
12635750,2633750,1
12622250,2630750,157
12606250,2664250,25
12614250,2646250,44
12648750,2614250,1
12616750,2652250,12
12584750,2559250,5
12606750,2664250,19
12678750,2610250,1
12646750,2631250,18
12646750,2588250,1
12585250,2598250,1
12641250,2633250,34
12609250,2656750,3
12609250,2666750,1
12593250,2595250,1
12608250,2632250,18
12624250,2640250,8
12624250,2630750,288
12648250,2636750,1
12645750,2629250,1
12605750,2619250,1
12605750,2630750,24
12621750,2621750,50
12587250,2621250,1
12674250,2650250,1
12682250,2557750,1
12650250,2630750,2
12618250,2668750,2
12602250,2656250,2
12690250,2562250,1
12603250,2574750,1
12674250,2636250,1
12642250,2720750,1
12578750,2626250,4
12659750,2635750,6
12587750,2568750,1
12603750,2658250,1
12619750,2587250,1
12635750,2629250,1
12595750,2635750,1
12595750,2620250,14
12611750,2640250,21
12577250,2585750,2
12673250,2621250,2
12617250,2633750,140
12649250,2649750,2
12614750,2646250,146
12646750,2629750,6
12619250,2619750,57
12627250,2662750,3
12608750,2660750,13
12640750,2665750,1
12680750,2564750,4
12614250,2649750,13
12590250,2642250,2
12606250,2640250,34
12681750,2565750,2
12681750,2603750,2
12615250,2618750,120
12615250,2606250,1
12601750,2607750,1
12671250,2579250,2
12620750,2656750,1
12636750,2642250,9
12612750,2620750,14
12676750,2614750,1
12636250,2618750,1
12652250,2649250,1
12668250,2622750,1
12609750,2647250,14
12625750,2602750,2
12673750,2584250,1
12585750,2618250,1
12645250,2647250,1
12605250,2666250,9
12621250,2653750,4
12669250,2639750,3
12613250,2586250,2
12589250,2591250,1
12637250,2657750,2
12605250,2631750,52
12605250,2592750,1
12589250,2561250,1
12589250,2624750,2
12671750,2650750,6
12623750,2630250,439
12591750,2618250,6
12682250,2606250,1
12610250,2642750,25
12674250,2599750,1
12586250,2673250,2
12695750,2561750,1
12583750,2557750,2
12591750,2598250,1
12639750,2595750,1
12655750,2596250,1
12671750,2629250,1
12589250,2611250,3
12580250,2617750,1
12684250,2591250,1
12620250,2668250,1
12604250,2628750,71
12604250,2639250,1
12622750,2667750,1
12694750,2576750,5
12612250,2659750,10
12614750,2581750,1
12598750,2604750,3
12582750,2646750,1
12593250,2563750,6
12659750,2617250,3
12643750,2576750,1
12643750,2640250,1
12668750,2584750,2
12695250,2561750,1
12663250,2596250,1
12585750,2702750,1
12689750,2615750,1
12641750,2654750,2
12611250,2627750,52
12595250,2616250,4
12579250,2656750,1
12683250,2561750,4
12619250,2605250,30
12603250,2632250,34
12587250,2695750,1
12611250,2590750,2
12605750,2639250,2
12605750,2643250,3
12581750,2611250,1
12632250,2629250,9
12600250,2598750,1
12584250,2700750,2
12648250,2652750,2
12630250,2620250,4
12635750,2657250,1
12635750,2635250,50
12616750,2609250,7
12624750,2628750,4
12659250,2637750,1
12692250,2573750,4
12692250,2671250,3
12609750,2632750,2
12625750,2617750,2
12601750,2619750,4
12633750,2611750,14
12599250,2657750,2
12615250,2647250,59
12647250,2629250,2
12679250,2563250,1
12638750,2673750,1
12590750,2616250,1
12590750,2617750,4
12606750,2611250,2
12638750,2632250,18
12654750,2688750,1
12620250,2610250,60
12644250,2634750,5
12647750,2638750,2
12623750,2618250,13
12621250,2659250,5
12597250,2673250,2
12645250,2679250,13
12644750,2627250,3
12644750,2682750,3
12612750,2593250,2
12612750,2646250,91
12596750,2617250,28
12612750,2656250,80
12607250,2622250,4
12623250,2631250,197
12639250,2634750,12
12620750,2662750,1
12604250,2656750,2
12660750,2618250,5
12642250,2631250,2
12690250,2608750,1
12601250,2643750,4
12577250,2586250,2
12625250,2569250,2
12691750,2609750,2
12617250,2628250,42
12665250,2616750,2
12681250,2587750,1
12614750,2612250,23
12646750,2684250,2
12662750,2630250,1
12678750,2563250,1
12694750,2583250,1
12624750,2636750,12
12632750,2627250,18
12598250,2673250,1
12603750,2622750,5
12603750,2564750,1
12619750,2627750,6
12611750,2649750,6
12659750,2617750,1
12607250,2633250,74
12607250,2657750,7
12596750,2672250,8
12628750,2600750,1
12642250,2628750,7
12591250,2698750,1
12586250,2615750,1
12602250,2637750,8
12602250,2619250,1
12666250,2586250,2
12631750,2603750,4
12654750,2649250,12
12684250,2584250,1
12692250,2613750,1
12673750,2593750,1
12683250,2589750,3
12697750,2572250,3
12599250,2632250,10
12599250,2576750,1
12599250,2670250,1
12663250,2588250,2
12695250,2570750,11
12631750,2630250,2
12631750,2635250,1
12642250,2629750,4
12612750,2657250,46
12580750,2598750,1
12639250,2672750,19
12607250,2676750,1
12591750,2633750,1
12669250,2651750,16
12591250,2614750,1
12645250,2637750,1
12597250,2638250,1
12621250,2617750,22
12615750,2639750,303
12658750,2620750,1
12658750,2596750,1
12624250,2605250,1
12688250,2579750,1
12648250,2685750,1
12616250,2631750,992
12597750,2614250,1
12597750,2659750,4
12605750,2625250,58
12621750,2607750,21
12637750,2678250,1
12587250,2564750,1
12619250,2621750,5
12599250,2657250,1
12665750,2589250,1
12649750,2650250,1
12617750,2604750,8
12617750,2630250,23
12585750,2702250,5
12583750,2603750,1
12676250,2570250,2
12660250,2590250,1
12618750,2615250,63
12634750,2640750,1
12645750,2637750,6
12621750,2645250,1
12659250,2590250,1
12640750,2590250,7
12650750,2629250,8
12610750,2572750,1
12666750,2619750,1
12666750,2590250,3
12610750,2589250,6
12592250,2618250,2
12648250,2634250,3
12680250,2564750,8
12609250,2629750,57
12609250,2659750,10
12641250,2641250,14
12582750,2700750,3
12598750,2630250,4
12606750,2674750,1
12606750,2656750,1
12622750,2633250,6
12638750,2720750,6
12638750,2590250,2
12654750,2635750,2
12670750,2593250,1
12600750,2661750,5
12648750,2632250,1
12598250,2626250,1
12630250,2620750,15
12622250,2609250,24
12587750,2572750,3
12579750,2703250,4
12627750,2610750,16
12643750,2682750,12
12675750,2571250,1
12606750,2558750,1
12646750,2680250,4
12614750,2641750,18
12598750,2627750,2
12617250,2625750,97
12606750,2636250,186
12673250,2604250,1
12641250,2592750,2
12609250,2609750,2
12577250,2559750,1
12627750,2608750,1
12611750,2649250,1
12579750,2703750,3
12615750,2634750,76
12615750,2646250,94
12613250,2618750,9
12613250,2654250,1
12677250,2632250,1
12684250,2628250,1
12652250,2630750,3
12604250,2624750,56
12622750,2589250,3
12621750,2626250,32
12613750,2629750,4
12597750,2623750,40
12597750,2658750,1
12616250,2613250,3
12640250,2673750,1
12608250,2667750,2
12667750,2649250,2
12619750,2619750,14
12638250,2589750,11
12622250,2614250,3
12590250,2567750,2
12624250,2610750,10
12598250,2644750,1
12616750,2648750,14
12576750,2682250,1
12579250,2639250,1
12579250,2595750,1
12669750,2650750,6
12587250,2627750,1
12603250,2618250,1
12619250,2596250,11
12619250,2604750,16
12611250,2595250,2
12643250,2588750,1
12624750,2631750,56
12680750,2627250,1
12696750,2591750,1
12618750,2589250,2
12618750,2588750,5
12608250,2594750,4
12581750,2597750,1
12641250,2582250,1
12689250,2618250,1
12633250,2598250,1
12681250,2611250,1
12662750,2589750,2
12678750,2609750,1
12577250,2588750,2
12606750,2621250,3
12670750,2583750,2
12588250,2617250,4
12600750,2624250,29
12630250,2631750,1
12667750,2615750,1
12643750,2679250,1
12675750,2563250,1
12598750,2623250,1
12665250,2616250,1
12601250,2626750,3
12585250,2629750,4
12641250,2665750,1
12625250,2622250,1
12609250,2596750,1
12593250,2627250,1
12675750,2617750,1
12598750,2629250,8
12619750,2615250,50
12670250,2578750,7
12606250,2661250,2
12606250,2666750,3
12676250,2642250,1
12676250,2616750,2
12660250,2614250,1
12628250,2630750,1
12612250,2644250,46
12596250,2669250,1
12662250,2618250,10
12670750,2570250,1
12638750,2671750,1
12619250,2635750,9
12637750,2591250,6
12589750,2612250,1
12693750,2571250,7
12645750,2633750,2
12616250,2670250,1
12616250,2570750,1
12680250,2611750,2
12680250,2592250,1
12656250,2609750,1
12640250,2624750,1
12608250,2558750,3
12662250,2619750,1
12646250,2634250,6
12614250,2634250,100
12598250,2625750,5
12648750,2686750,15
12616750,2622250,37
12616750,2640750,96
12604250,2633750,12
12672750,2604750,2
12656750,2648750,1
12624750,2592250,7
12608750,2612250,5
12673250,2651250,4
12689250,2635250,1
12590750,2620750,3
12622750,2664250,1
12638750,2631750,1
12588250,2687750,1
12620250,2618750,36
12596250,2612250,4
12612250,2645750,1
12612250,2619250,66
12676250,2570750,1
12656750,2623750,1
12664750,2611250,1
12584750,2568750,1
12582250,2634250,5
12614250,2591750,1
12638250,2675250,1
12673750,2654250,1
12619750,2612250,1
12611750,2610250,29
12643750,2634250,1
12659750,2607250,1
12609250,2635250,54
12609250,2647250,1
12609250,2570250,1
12607750,2636750,64
12634250,2709250,1
12599750,2570250,1
12607750,2560250,2
12607750,2661750,15
12607750,2612250,1
12655750,2571250,1
12645250,2584750,2
12677250,2587750,2
12697750,2559250,1
12615250,2625250,42
12591250,2567250,1
12591250,2605250,2
12640750,2655750,11
12620750,2592750,4
12612750,2626250,41
12578250,2641250,4
12610250,2637750,11
12610250,2587250,1
12642250,2591750,20
12658250,2607750,2
12644750,2635750,7
12618250,2632750,324
12631750,2619250,5
12679750,2587250,1
12612750,2628250,177
12615750,2631250,1004
12607750,2625250,2
12623750,2605250,8
12639750,2636250,37
12621250,2638750,28
12581250,2615750,1
12615250,2611250,26
12644250,2585250,5
12676250,2564750,1
12609750,2593750,1
12609750,2637250,6
12673750,2650750,1
12673750,2629250,2
12633750,2668250,10
12581250,2581250,1
12615250,2629250,3
12620750,2636250,3
12596750,2613250,1
12667250,2592250,2
12589750,2697250,3
12621750,2609750,38
12621750,2660750,1
12621750,2634250,1
12619250,2620250,3
12595250,2616750,3
12595250,2628750,2
12594750,2611250,2
12674750,2647750,2
12672250,2621250,1
12696250,2569250,3
12613750,2650250,139
12610250,2594750,2
12623250,2620750,6
12588750,2577750,1
12668750,2636250,4
12578250,2642750,1
12583250,2679750,1
12610250,2630250,222
12626250,2630250,44
12626250,2636750,1
12650250,2629250,21
12647750,2633750,2
12580250,2703750,5
12628250,2611250,9
12609750,2624750,102
12609750,2643750,2
12673750,2566750,1
12601750,2661250,16
12697750,2557750,4
12599250,2634750,4
12631250,2603250,1
12618750,2616750,25
12618750,2596250,7
12626750,2609750,13
12642750,2593250,1
12608250,2640250,8
12640250,2720250,9
12672250,2600250,1
12688250,2559750,2
12696250,2643250,1
12616250,2648250,34
12645750,2642750,6
12677750,2589250,1
12605750,2640250,11
12621750,2616750,9
12669250,2636250,1
12669250,2623250,2
12597250,2664250,3
12597250,2641250,1
12661250,2614250,2
12629750,2629250,11
12608250,2640750,21
12608250,2628750,27
12584250,2697750,4
12584250,2559750,1
12616250,2564250,1
12632250,2613750,1
12608250,2578750,1
12645750,2586250,2
12624250,2562750,3
12674750,2589750,1
12626750,2607250,19
12610750,2590250,4
12610750,2613750,11
12594750,2646250,1
12586750,2697250,5
12595250,2599250,1
12602750,2663250,14
12618750,2645750,89
12634750,2607250,1
12626750,2620750,11
12576250,2616750,1
12587750,2699750,1
12635750,2637750,3
12667750,2592250,1
12625250,2609750,22
12649250,2636250,2
12598750,2618250,1
12614750,2621250,26
12630750,2628250,31
12678750,2642250,1
12611250,2665750,1
12691250,2631750,1
12640750,2655250,12
12688750,2629750,1
12680750,2586250,1
12637750,2592250,4
12584750,2598750,1
12614250,2614250,28
12614250,2651750,10
12606250,2576250,2
12606250,2616750,1
12622250,2639250,4
12605250,2654750,3
12621250,2607250,19
12597250,2618750,3
12613250,2619250,79
12581250,2621250,1
12581250,2577250,2
12637250,2637250,1
12637250,2633250,1
12621250,2640250,50
12605250,2639750,7
12596750,2567750,1
12596750,2623750,2
12612750,2637250,2
12692750,2573250,4
12610250,2606250,3
12626250,2614250,2
12674250,2587750,1
12682250,2563250,2
12631750,2628250,61
12679750,2558250,1
12623750,2557750,1
12639750,2629250,1
12671750,2642250,1
12692750,2576250,2
12676750,2616250,1
12596750,2671750,3
12607250,2609750,5
12591250,2569250,2
12697750,2580750,1
12617750,2672250,1
12601750,2667250,1
12625750,2636750,2
12625750,2636250,4
12618250,2637250,367
12687750,2631250,3
12671750,2602250,3
12655750,2594250,1
12607750,2621250,2
12591750,2613250,10
12647750,2650250,3
12647750,2681250,2
12602250,2636750,5
12602250,2618750,5
12626250,2609750,5
12594250,2615250,4
12616750,2611250,42
12616750,2620750,45
12648750,2631250,6
12646250,2725250,1
12694250,2622750,1
12622250,2635250,278
12622250,2625750,22
12603750,2614750,1
12595750,2617750,7
12611750,2667750,1
12691750,2613750,1
12577250,2589250,2
12593250,2608250,4
12637750,2635250,10
12685750,2622750,6
12603250,2626750,9
12619250,2631750,106
12683250,2584250,3
12595250,2629750,4
12595250,2622250,12
12611250,2626250,128
12627250,2630250,71
12609250,2642250,17
12592750,2629750,1
12608750,2566750,1
12688750,2630750,4
12688750,2559250,1
12628250,2639750,8
12593750,2622250,1
12609750,2621750,5
12601750,2660250,26
12604750,2579750,2
12604750,2633250,2
12620750,2629750,379
12697250,2645750,2
12601250,2584750,1
12617250,2648750,4
12614750,2616750,14
12678750,2565750,7
12622750,2608250,13
12638750,2622750,12
12670750,2618250,3
12636250,2618250,8
12604250,2605250,2
12617250,2641750,45
12654750,2626750,2
12604250,2625250,66
12604250,2599250,5
12636250,2595250,10
12652250,2608250,1
12668250,2585250,1
12612250,2627750,100
12692250,2572750,1
12625750,2576750,3
12584750,2600250,1
12600750,2668250,9
12598250,2590750,2
12606250,2582250,1
12622250,2590750,2
12619750,2638250,1
12619750,2649250,8
12611750,2654250,1
12659750,2638750,1
12615750,2585250,3
12586250,2621750,1
12602250,2664250,9
12602250,2668250,1
12602250,2620750,5
12618250,2604250,10
12695750,2583250,1
12591750,2656250,3
12591750,2646750,1
12607750,2624250,26
12623750,2693750,1
12589250,2565250,2
12621250,2627250,26
12669250,2653250,1
12617750,2639250,89
12599250,2654750,1
12615250,2626750,170
12615250,2646750,146
12615250,2650250,13
12639250,2721250,5
12604750,2668750,1
12668750,2595250,2
12612750,2641750,69
12660750,2598250,1
12693750,2607750,1
12581750,2641250,2
12616250,2650750,1
12696250,2563750,1
12640250,2719250,2
12624250,2559750,5
12624250,2563250,1
12690750,2604750,2
12642750,2632250,4
12618750,2634750,3
12586750,2700750,7
12672750,2581250,2
12627250,2635250,7
12611250,2590250,1
12651250,2628750,3
12635250,2673750,7
12619250,2629750,55
12605750,2628250,116
12603250,2626250,9
12597750,2615750,2
12613750,2632250,178
12605750,2635750,25
12621750,2640750,2
12669750,2623750,1
12587250,2599250,1
12603250,2641750,6
12632250,2648250,1
12619250,2634250,139
12635250,2594250,4
12643250,2591750,11
12688750,2596250,1
12664750,2683750,2
12664750,2589250,3
12586750,2570750,1
12618750,2653250,2
12594750,2610750,1
12610750,2632750,95
12610750,2654250,4
12674750,2629750,2
12645250,2587250,4
12656250,2623750,1
12688250,2631250,1
12648250,2638250,5
12639250,2626250,4
12588750,2630250,1
12604750,2614750,1
12604750,2660750,12
12652750,2629250,1
12612750,2603250,3
12644750,2636250,3
12676750,2565750,3
12594250,2598250,1
12625750,2622250,18
12588250,2699250,1
12612250,2569750,1
12644250,2675750,1
12593750,2619250,30
12625750,2690750,1
12673750,2626250,2
12615250,2640750,16
12613250,2657250,29
12629250,2646750,1
12645250,2591250,10
12613250,2611750,1
12669250,2620750,2
12621250,2632250,1173
12605250,2611250,2
12605250,2565750,1
12605250,2666750,6
12631750,2594250,1
12663750,2632250,1
12663750,2616750,4
12695750,2569250,11
12615750,2649250,113
12591750,2623750,1
12655750,2683250,1
12605250,2660250,1
12621250,2613250,16
12669750,2575250,1
12619250,2615250,30
12595250,2621250,3
12629750,2696250,1
12627250,2625750,2
12643250,2574750,1
12624750,2618750,2
12640750,2654750,21
12680750,2612250,1
12618750,2558250,2
12608250,2657750,4
12656250,2692250,5
12688250,2594250,1
12616250,2643250,3
12613750,2654750,7
12613750,2586250,1
12675750,2627750,2
12691750,2686750,2
12609250,2585250,1
12609250,2669250,3
12643750,2622250,7
12585250,2623750,1
12601250,2629750,40
12649250,2633250,9
12598750,2632750,3
12614750,2646750,19
12616750,2648250,28
12616750,2619250,43
12598250,2665250,1
12630250,2667250,3
12646250,2589250,3
12688750,2684250,3
12590250,2623750,3
12606250,2627250,118
12635750,2618250,4
12595750,2611250,1
12611750,2570250,1
12627750,2635250,3
12653750,2634750,5
12653750,2621750,1
12619250,2610250,31
12675250,2650250,1
12616750,2631250,517
12653250,2641750,1
12581250,2597250,2
12629250,2608750,1
12586750,2620750,2
12602750,2619250,4
12610750,2620250,13
12656250,2605750,1
12648250,2649250,1
12696250,2604250,1
12600250,2574750,2
12616250,2625250,44
12613750,2622750,4
12613750,2612250,22
12641250,2587750,1
12617250,2620250,19
12614750,2629750,209
12630750,2601250,2
12646750,2636750,10
12641250,2720750,1
12590750,2567750,2
12606750,2635250,54
12606750,2631250,241
12622750,2557750,2
12622750,2590250,4
12630250,2622750,3
12662250,2613750,2
12587750,2570750,1
12603750,2570750,3
12667750,2587250,3
12611750,2590750,1
12630250,2632250,7
12646250,2720250,1
12606250,2671250,2
12619750,2659750,7
12611750,2569250,1
12598250,2624250,44
